	GC-pop-S1_0	GC-pop-S2_0	GC-pop-S3_0	invitro-pop-S1_0	invitro-pop-S2_0	invitro-pop-S3_0	invivo-pop-S1_0	invivo-pop-S2_0	invivo-pop-S3_0	NAIVE-pop-S1_0	NAIVE-pop-S2_0	NAIVE-pop-S3_0
NFE2L2	3.11152031972586	3.84089170845666	3.1907847800843	3.569662681857	4.50830761708455	4.40956084732059	2.87732634409022	3.99440750800946	2.50937811950592	3.48759949433808	4.26235072987991	3.59620392835603
NFIA	1.2539361300827	1.24603739843614	1.63777263072262	1.24603739843614	1.91201534883867	1.26851705604071	2.1970718423639	1.63777263072262	2.13860365812969	1.65831974556078	2.94915634846485	1.73705713687184
NFIC	1.65831974556078	1.65831974556078	1.91201534883867	1.77426711732946	1.26851705604071	1.77426711732946	1.30831046809148	1.63777263072262	2.13860365812969	2.30295402866753	2.02594977329521	2.90037817646403
NFIL3	3.11152031972586	3.34927846106101	3.64000070958517	3.43277424255358	3.71350172066785	3.02431903998484	1.30831046809148	2.92116513511901	1.63777263072262	1.65831974556078	1.58928020130354	1.26851705604071
NFKB1	5.53668010569645	5.22214863602988	5.58241324881956	4.91026946892384	4.76307243570507	4.00041077658292	5.45633343252006	4.87605947142336	5.35131023227335	6.25512862192035	6.05766566999006	5.98101858048314
NFKB2	5.01670912714153	4.74248832833522	4.31786018273816	4.99555713372918	4.50830761708455	4.31786018273816	4.46588262494982	4.52922629613562	4.77910289743115	7.46787219515356	6.94247138771774	7.35963911577139
NFKBIA	6.84270797301452	6.76342704843735	6.45765202289387	9.04967135955282	8.48669105917781	8.62538726769261	6.0860427685311	6.29039888328752	6.4016898943591	8.27755466882478	8.00060090033906	8.17078531247057
NFKBIB	4.06368001260598	3.34927846106101	4.31786018273816	5.06441198224821	4.24332295556295	4.40956084732059	4.18311603037474	5.14045307911431	4.3991721489758	5.2235112667351	5.13297535354728	5.00350640658388
NFKBID	2.66209841614383	2.17374472129307	3.1907847800843	2.71278319460055	2.30295402866753	3.02431903998484	4.46588262494982	4.71706564544672	4.99555713372918	4.91026946892384	4.26235072987991	5.07455010606161
NFKBIE	4.30046229617485	4.57362479141128	4.64734303110141	3.60299213262624	3.86661459989005	4.09366416200493	4.67908804998894	4.87605947142336	5.54027615057852	5.50528540394256	4.74748559306413	5.14045307911431
NFKBIL1	2.17374472129307	2.66209841614383	2.87732634409022	3.12048798855515	3.42524560316009	2.62563333242514	2.87732634409022	4.2953883596332	2.13860365812969	3.07266254103253	1.58928020130354	2.50937811950592
NFKBIZ	1.65831974556078	3.11152031972586	2.71278319460055	6.67409248500346	6.65948534177523	6.56905320969625	2.1970718423639	2.92116513511901	2.50937811950592	4.09366416200493	4.6609218415034	3.94907140726129
NFRKB	4.22342148922026	3.54293875607366	3.36572086025867	3.43277424255358	3.42524560316009	3.23066372635374	2.1970718423639	1.63777263072262	3.00747200955627	3.96444687691946	2.94915634846485	4.3991721489758
NFS1	4.54782784313843	3.34927846106101	4.2953883596332	4.58762304174593	4.50830761708455	3.59620392835603	4.85621264003147	4.2953883596332	4.48306412813638	3.96444687691946	4.12801848819083	4.3991721489758
NFU1	3.86661459989005	4.05848791108005	4.03004519446675	4.70521225441586	4.24332295556295	4.00041077658292	5.01094347228796	5.34778871608722	4.93350994871358	4.3991721489758	4.03004519446675	4.1724618042575
NFX1	5.35618963785076	4.98903809670602	4.92690439715336	5.2577803050281	4.98903809670602	4.96893866269147	4.46588262494982	4.87605947142336	4.48306412813638	4.70521225441586	4.33508570937228	4.85823059325894
NFYA	2.92116513511901	2.17374472129307	2.71278319460055	2.13860365812969	1.26851705604071	2.62563333242514	2.87732634409022	1.63777263072262	3.20965001532237	3.69154798370386	2.81270449176716	3.94907140726129
NFYB	4.85178761997027	5.22214863602988	5.06441198224821	5.06441198224821	4.43381406533268	4.96893866269147	4.46588262494982	5.51414877988506	4.85419468680399	4.31786018273816	3.72869711091662	3.59620392835603
NFYC	5.41386025907638	5.2577803050281	4.76307243570507	4.50830761708455	5.11811381508136	4.75522144745961	5.01094347228796	4.2953883596332	3.86661459989005	4.6609218415034	5.33342027521816	4.75927238784046
NGDN	4.96373379752286	5.22214863602988	4.44915450801528	5.19713457959613	4.85419468680399	4.67189649942479	5.01094347228796	5.60304562759351	5.31929452764972	5.01670912714153	4.6609218415034	4.28157977010661
NGFRAP1	3.86661459989005	3.34927846106101	2.87732634409022	3.87225496903037	2.94915634846485	2.87732634409022	1.30831046809148	3.569662681857	3.20965001532237	2.71278319460055	2.81270449176716	2.17374472129307
NGLY1	4.3869467568085	4.18311603037474	4.44915450801528	4.01723976951091	3.86661459989005	4.00041077658292	3.569662681857	3.569662681857	3.00747200955627	3.86661459989005	4.26235072987991	3.48759949433808
NGRN	4.06368001260598	4.43381406533268	4.64734303110141	3.71350172066785	4.43381406533268	4.23551981732975	3.77478526812145	4.87605947142336	3.86661459989005	4.3991721489758	3.91204480073569	3.59620392835603
NHEJ1	2.92116513511901	3.34927846106101	2.13860365812969	2.13860365812969	1.26851705604071	1.26851705604071	3.20965001532237	1.63777263072262	3.00747200955627	1.65831974556078	2.30295402866753	1.73705713687184
NHLRC2	3.96444687691946	3.11152031972586	3.64000070958517	2.30295402866753	2.94915634846485	3.23066372635374	3.569662681857	2.92116513511901	3.94907140726129	3.86661459989005	4.03004519446675	2.90037817646403
NHP2	6.81747434728326	6.84410692264881	6.57259133689939	6.98303742848534	7.05777931434054	6.88067836261355	7.70511631781844	8.14546540604559	7.70873793957765	5.62779880484707	5.33342027521816	5.35131023227335
NHP2L1	6.98579506571346	7.38115167357564	7.28806638497711	7.20364706805945	6.95456725641607	7.05703227974871	7.74999435612864	8.02639815541725	7.91920156555931	6.51375051625142	6.59784660567669	6.60291731886646
NICN1	1.65831974556078	1.65831974556078	1.26851705604071	3.43277424255358	3.18118094493278	3.48759949433808	1.30831046809148	1.63777263072262	2.50937811950592	2.13860365812969	1.24603739843614	1.26851705604071
NID1	1.2539361300827	1.65831974556078	2.13860365812969	2.71278319460055	1.26851705604071	2.1970718423639	3.20965001532237	1.63777263072262	2.87732634409022	3.48759949433808	3.42524560316009	2.50937811950592
NIF3L1	2.66209841614383	3.65350038922451	3.1907847800843	3.569662681857	3.18118094493278	3.02431903998484	3.99440750800946	4.2953883596332	3.42524560316009	2.13860365812969	2.30295402866753	2.17374472129307
NIN	2.92116513511901	2.92116513511901	3.36572086025867	2.92116513511901	4.10274259159467	4.23551981732975	2.87732634409022	3.99440750800946	1.63777263072262	3.86661459989005	4.26235072987991	3.59620392835603
NINJ1	2.66209841614383	3.54293875607366	3.36572086025867	2.92116513511901	3.18118094493278	3.02431903998484	2.87732634409022	2.92116513511901	2.87732634409022	4.09366416200493	3.57396168543846	4.28157977010661
NIP7	5.2577803050281	5.50528540394256	5.70331419948468	5.57561933986505	5.66463957467871	5.53304303098913	6.47608432728132	6.49592210970426	6.48799811286366	4.6609218415034	4.54192215814795	4.58481746383144
NIPA2	5.13297535354728	4.57362479141128	4.52922629613562	4.01723976951091	4.31786018273816	4.57362479141128	4.67908804998894	3.99440750800946	4.67189649942479	3.7626281872205	4.46588262494982	4.50830761708455
NIPAL3	2.66209841614383	2.17374472129307	1.91201534883867	2.92116513511901	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	2.13860365812969	3.48759949433808	3.72869711091662	3.94907140726129
NIPBL	5.13297535354728	4.92690439715336	5.19713457959613	5.62779880484707	5.50528540394256	5.8310899650285	4.55881705765469	4.87605947142336	3.86661459989005	5.62779880484707	5.74358947493367	5.47553446654173
NIPSNAP1	2.92116513511901	3.34927846106101	2.93408650389528	3.23066372635374	3.42524560316009	2.1970718423639	2.87732634409022	3.569662681857	3.69154798370386	2.71278319460055	2.30295402866753	2.90037817646403
NIPSNAP3A	4.96373379752286	4.92690439715336	5.22889299689178	4.18311603037474	3.99440750800946	3.733475675834	5.08271999676318	4.2953883596332	4.85419468680399	4.85823059325894	4.90162126108891	4.58481746383144
NISCH	2.92116513511901	3.34927846106101	3.07266254103253	4.26235072987991	4.50830761708455	5.02683039046504	3.20965001532237	3.569662681857	3.94907140726129	4.6609218415034	3.18118094493278	4.92690439715336
NIT1	3.36572086025867	3.96200643454741	2.71278319460055	2.30295402866753	1.91201534883867	3.59620392835603	4.18311603037474	2.92116513511901	3.569662681857	3.07266254103253	1.58928020130354	1.26851705604071
NIT2	3.66470076631186	3.65350038922451	3.1907847800843	5.52959973596793	5.02683039046504	5.21540427516798	4.31545689652382	2.92116513511901	4.1355317093577	2.87732634409022	3.42524560316009	2.90037817646403
NKAP	3.54293875607366	4.18311603037474	3.64000070958517	3.71350172066785	3.18118094493278	3.59620392835603	3.20965001532237	3.569662681857	3.569662681857	3.69154798370386	3.91204480073569	3.77478526812145
NKG7	1.65831974556078	2.17374472129307	1.91201534883867	1.24603739843614	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.24603739843614	1.65831974556078	2.30295402866753	1.26851705604071
NKIRAS1	2.17374472129307	1.65831974556078	1.63777263072262	1.54463786572586	2.30295402866753	1.77426711732946	2.1970718423639	1.63777263072262	2.13860365812969	1.91201534883867	1.24603739843614	1.73705713687184
NKIRAS2	3.11152031972586	2.17374472129307	1.63777263072262	1.54463786572586	1.26851705604071	2.1970718423639	2.1970718423639	1.63777263072262	1.24603739843614	2.71278319460055	2.81270449176716	2.17374472129307
NKRF	1.2539361300827	1.24603739843614	2.13860365812969	1.24603739843614	1.26851705604071	1.26851705604071	2.1970718423639	1.63777263072262	2.13860365812969	2.13860365812969	1.58928020130354	2.90037817646403
NKTR	4.3869467568085	3.65350038922451	2.71278319460055	4.70521225441586	4.24332295556295	4.50830761708455	2.87732634409022	3.569662681857	3.569662681857	4.28157977010661	4.33508570937228	3.59620392835603
NLE1	2.17374472129307	1.24603739843614	1.63777263072262	1.24603739843614	1.26851705604071	1.26851705604071	2.87732634409022	1.63777263072262	3.00747200955627	1.91201534883867	1.58928020130354	1.26851705604071
NLK	2.66209841614383	1.24603739843614	3.64000070958517	2.92116513511901	2.94915634846485	3.02431903998484	2.87732634409022	1.63777263072262	2.13860365812969	2.93408650389528	3.42524560316009	3.77478526812145
NLN	2.66209841614383	2.92116513511901	2.87732634409022	2.30295402866753	2.30295402866753	3.23066372635374	3.99440750800946	4.52922629613562	3.569662681857	3.07266254103253	2.81270449176716	3.07266254103253
NLRC3	1.2539361300827	1.24603739843614	1.24603739843614	2.30295402866753	1.91201534883867	1.77426711732946	3.20965001532237	1.63777263072262	1.24603739843614	1.91201534883867	2.81270449176716	2.17374472129307
NLRC4	2.17374472129307	2.17374472129307	3.1907847800843	4.18311603037474	3.569662681857	4.57362479141128	2.87732634409022	2.92116513511901	3.20965001532237	3.07266254103253	3.42524560316009	3.94907140726129
NLRC5	1.65831974556078	2.92116513511901	1.24603739843614	2.92116513511901	2.30295402866753	3.23066372635374	4.55881705765469	1.63777263072262	4.3991721489758	3.57396168543846	2.30295402866753	3.59620392835603
NLRP1	1.2539361300827	2.17374472129307	1.26851705604071	1.24603739843614	1.26851705604071	1.77426711732946	1.30831046809148	3.569662681857	1.63777263072262	1.30831046809148	1.24603739843614	1.26851705604071
NLRX1	2.92116513511901	3.11152031972586	3.48759949433808	2.30295402866753	2.30295402866753	1.26851705604071	2.87732634409022	1.63777263072262	2.13860365812969	1.24603739843614	1.24603739843614	1.26851705604071
NMB	1.2539361300827	1.24603739843614	1.26851705604071	1.24603739843614	1.26851705604071	1.77426711732946	1.30831046809148	1.63777263072262	1.24603739843614	1.91201534883867	1.24603739843614	2.50937811950592
NMD3	4.48865996922728	4.86394754389259	4.98230534998533	3.87225496903037	3.86661459989005	3.87225496903037	4.92690439715336	4.52922629613562	4.73543806698731	4.31786018273816	5.41386025907638	3.07266254103253
NME1	8.09178546705774	8.00281497984964	7.86622069430243	8.27755466882478	8.36093462578925	8.43649408472661	8.55979873479377	8.56500133796984	8.52254775244788	6.66888472911174	6.68785153129584	6.46836554813625
NME2	6.8261245362577	6.83762382982168	7.1639191745264	8.68412441499615	8.75109548246814	8.82137335075957	8.67579478809449	8.14546540604559	8.54552568356286	6.32236691408155	5.69361964699918	6.67217365269262
NME3	3.66470076631186	3.84089170845666	3.569662681857	3.569662681857	3.18118094493278	3.733475675834	4.18311603037474	3.569662681857	4.31786018273816	4.19875578152118	2.94915634846485	3.94907140726129
NME4	1.2539361300827	2.66209841614383	1.63777263072262	1.54463786572586	1.26851705604071	2.1970718423639	1.30831046809148	2.92116513511901	2.13860365812969	1.24603739843614	1.24603739843614	1.26851705604071
NME6	2.92116513511901	2.92116513511901	2.87732634409022	3.569662681857	2.30295402866753	3.23066372635374	3.20965001532237	1.63777263072262	3.569662681857	2.30295402866753	1.58928020130354	1.73705713687184
NME7	5.13297535354728	5.13032154700938	5.13769845797436	6.62870624453655	6.65948534177523	7.09031639230149	6.49373998917477	6.35742537752219	6.0860427685311	4.4975434145389	3.72869711091662	3.77478526812145
NMI	3.11152031972586	3.96200643454741	3.86661459989005	5.02683039046504	4.24332295556295	4.50830761708455	5.01094347228796	5.14045307911431	3.94907140726129	3.96444687691946	4.03004519446675	4.1724618042575
NMNAT3	1.2539361300827	1.65831974556078	1.26851705604071	2.13860365812969	1.26851705604071	1.77426711732946	1.30831046809148	1.63777263072262	1.24603739843614	1.24603739843614	1.58928020130354	1.26851705604071
NMRAL1	6.32018428626456	5.74358947493367	5.65658473715948	5.66463957467871	5.50528540394256	5.09299132341654	5.32859017339673	4.71706564544672	5.2235112667351	2.30295402866753	1.58928020130354	1.26851705604071
NMT1	4.96373379752286	4.86394754389259	4.89598832554181	5.37270082145407	4.31786018273816	5.64557489646619	5.01094347228796	5.44100038844222	5.16804744744154	4.3991721489758	4.26235072987991	4.03004519446675
NMT2	2.66209841614383	1.24603739843614	1.63777263072262	2.92116513511901	2.30295402866753	1.26851705604071	2.87732634409022	1.63777263072262	2.50937811950592	1.30831046809148	1.58928020130354	2.50937811950592
NNT	2.17374472129307	3.84089170845666	2.87732634409022	3.12048798855515	3.42524560316009	3.733475675834	3.569662681857	4.2953883596332	3.69154798370386	4.70521225441586	4.74748559306413	2.90037817646403
NOB1	4.06368001260598	3.54293875607366	3.64000070958517	4.50830761708455	4.59042861966041	4.67189649942479	5.08271999676318	4.71706564544672	4.59320231146583	3.57396168543846	2.30295402866753	4.50830761708455
NOC2L	1.65831974556078	2.66209841614383	1.63777263072262	3.12048798855515	2.78715030080066	3.48759949433808	1.30831046809148	4.52922629613562	2.13860365812969	3.07266254103253	1.58928020130354	1.73705713687184
NOC3L	3.11152031972586	2.17374472129307	1.91201534883867	1.77426711732946	2.94915634846485	1.77426711732946	2.1970718423639	2.92116513511901	2.50937811950592	2.71278319460055	2.30295402866753	2.90037817646403
NOC4L	3.96444687691946	3.54293875607366	3.99440750800946	4.26235072987991	3.99440750800946	3.733475675834	5.2577803050281	4.52922629613562	5.2235112667351	3.36572086025867	3.18118094493278	1.73705713687184
NOD1	1.2539361300827	1.24603739843614	1.24603739843614	1.24603739843614	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.63777263072262	2.30295402866753	2.94915634846485	3.48759949433808
NOD2	2.17374472129307	2.17374472129307	1.91201534883867	2.71278319460055	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.24603739843614	2.87732634409022	3.18118094493278	2.50937811950592
NOL10	3.54293875607366	2.66209841614383	3.07266254103253	2.30295402866753	2.78715030080066	2.1970718423639	3.77478526812145	1.63777263072262	4.03850990482812	3.07266254103253	1.58928020130354	3.77478526812145
NOL11	5.01670912714153	4.50830761708455	5.53101611528314	4.18311603037474	4.50830761708455	3.733475675834	5.45633343252006	5.34778871608722	5.2577803050281	3.69154798370386	4.03004519446675	3.77478526812145
NOL12	3.96444687691946	4.05848791108005	3.99440750800946	4.18311603037474	5.19713457959613	4.57362479141128	4.55881705765469	3.569662681857	3.569662681857	4.19875578152118	4.6609218415034	2.90037817646403
NOL6	3.54293875607366	4.05848791108005	4.18311603037474	2.92116513511901	1.91201534883867	2.62563333242514	3.569662681857	3.99440750800946	4.31786018273816	4.76307243570507	4.74748559306413	4.1724618042575
NOL7	5.2577803050281	4.92690439715336	5.10834314532576	5.62779880484707	5.92043586727927	5.21540427516798	5.57561933986505	6.20498019325797	5.66463957467871	5.2577803050281	5.19713457959613	5.29040116502368
NOL8	3.54293875607366	3.96200643454741	3.48759949433808	3.60299213262624	2.78715030080066	3.02431903998484	3.569662681857	4.2953883596332	2.13860365812969	3.57396168543846	2.81270449176716	4.3991721489758
